source_file,report_type,cable_id,pair,status,status_group,ckid,lp_status,svc_type,bp_clr,capr_ref,terminal,address,city,state,defect_type,raw_block
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,109,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 109! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,110,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 110! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,111,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 111! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,112,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 112! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,113,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 113! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,114,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 114! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,115,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 115! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,116,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 116! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,117,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 117! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,118,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 118! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,119,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 119! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,120,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 120! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,121,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 121! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,122,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 122! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,123,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 123! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,124,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 124! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,125,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 125! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,126,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 126! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,127,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 127! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,128,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 128! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,129,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 129! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,130,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 130! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,131,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 131! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,132,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 132! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,133,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 133! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,134,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 134! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,135,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 135! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,136,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 136! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,137,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 137! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,138,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 138! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,139,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 139! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,140,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 140! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,141,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 141! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,142,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 142! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,143,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 143! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,144,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 144! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,145,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 145! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,146,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 146! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,147,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 147! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,148,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 148! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,149,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 149! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,150,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 150! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,151,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 151! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,152,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 152! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,153,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 153! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,154,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 154! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,155,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 155! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,156,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 156! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,157,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 157! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,158,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 158! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,159,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 159! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,160,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 160! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,161,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 161! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,162,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 162! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,163,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 163! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,164,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 164! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,165,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 165! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,166,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 166! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,167,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 167! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR,MD2010,1-168 1.pdf",ACR_MATRIX,MD2010,168,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 168! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,1,WKG,Working / active circuit,CKT .DISCS.FPG20.2003.1,WKG,SS11,,MD2011:1,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 1 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT .DISCS.FPG20.2003.1 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:1 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,2,WKG,Working / active circuit,CKT .DISCS.FPG20.2003.1,WKG,SS11,,MD2011:2,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 2 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT .DISCS.FPG20.2003.1 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:2 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,3,WKG,Working / active circuit,CKT .IDISCS.FPG21.2004.1,WKG,SS11,,MD2011:3,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 3 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT .IDISCS.FPG21.2004.1 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:3 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,4,WKG,Working / active circuit,CKT .IDISCS.FPG21.2004.1,WKG,SS11,,MD2011:4,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 4 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT .IDISCS.FPG21.2004.1 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:4 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,5,WKG,Working / active circuit,CKT .IDISCS.FPG21.2004.3,WKG,SS11,,MD2011:5,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 5 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT .IDISCS.FPG21.2004.3 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:5 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,6,WKG,Working / active circuit,CKT .IDISCS.FPG21.2004.3,WKG,SS11,,MD2011:6,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 6 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT .IDISCS.FPG21.2004.3 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:6 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,7,WKG,Working / active circuit,CKT .IDISCS.FPG21.2005.1,WKG,SS11,,MD2011:7,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,"pr 7 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ** CABLE PAIR OUTPUT ** page 2 ckid CKT .IDISCS.FPG21.2005.1 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:7 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR 11/5/25, 9:46 AM 135.51.78.239:8085/export/LFFACSLA/MSG9232.HM9872..txt 135.51.78.239:8085/export/LFFACSLA/MSG9232.HM9872..txt 1/14 type FIXED"
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,8,WKG,Working / active circuit,CKT .IDISCS.FPG21.2005.1,WKG,SS11,,MD2011:8,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 8 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT .IDISCS.FPG21.2005.1 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:8 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,9,WKG,Working / active circuit,CKT .IDISCS.FPG21.2005.3,WKG,SS11,,MD2011:9,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 9 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT .IDISCS.FPG21.2005.3 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:9 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,10,WKG,Working / active circuit,CKT .IDISCS.FPG21.2005.3,WKG,SS11,,MD2011:10,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 10 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT .IDISCS.FPG21.2005.3 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:10 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,11,WKG,Working / active circuit,CKT .IDISCS.FPG21.2006.1,WKG,SS11,,MD2011:11,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 11 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT .IDISCS.FPG21.2006.1 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:11 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,12,WKG,Working / active circuit,CKT .IDISCS.FPG21.2006.1,WKG,SS11,,MD2011:12,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 12 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT .IDISCS.FPG21.2006.1 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:12 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,13,WKG,Working / active circuit,CKT .IDISCS.FPG21.2006.3,WKG,SS11,,MD2011:13,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 13 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT .IDISCS.FPG21.2006.3 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:13 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,14,WKG,Working / active circuit,CKT .IDISCS.FPG21.2006.3,WKG,SS11,,MD2011:14,TSI F 101 GAUBERT DR,101 GAUBERT DR,THIBODAUX,LA,,pr 14 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ** CABLE PAIR OUTPUT ** page 3 ckid CKT .IDISCS.FPG21.2006.3 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:14 dist tea RLA F 101 GAUBERT DR type FIXED addr: 101 GAUBERT DR UNIT RLA com THIBODAUX state LA serv tea RLA F 101 GAUBERT DR type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,15,SPR,Spare,,,,,,,,,,,pr 15 stat SPR rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,16,SPR,Spare,,,,,,,,,,,"pr 16 stat SPR rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST 11/5/25, 9:46 AM 135.51.78.239:8085/export/LFFACSLA/MSG9232.HM9872..txt 135.51.78.239:8085/export/LFFACSLA/MSG9232.HM9872..txt 2/14 rst ARST RIP-CORP-FINANC sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P"
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,17,WKG,Working / active circuit,CKT DLC.FPG21.2010.1,WKG,SS11,,MD2012:17,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 17 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT DLC.FPG21.2010.1 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:17 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,18,WKG,Working / active circuit,CKT DLC.FPG21.2010.1,WKG,SS11,,MD2012:18,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 18 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT DLC.FPG21.2010.1 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:18 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,19,WKG,Working / active circuit,CKT DLC.FPG21.2010.2,WKG,SS11,,MD2012:19,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 19 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT DLC.FPG21.2010.2 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:19 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,20,WKG,Working / active circuit,CKT DLC.FPG21.2010.2,WKG,SS11,,MD2012:20,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 20 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT DLC.FPG21.2010.2 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:20 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,21,WKG,Working / active circuit,CKT DLC.FPG21.2010.3,WKG,SS11,,MD2012:21,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 21 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT DLC.FPG21.2010.3 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:21 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,22,WKG,Working / active circuit,CKT DLC.FPG21.2010.3,WKG,SS11,,MD2012:22,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 22 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT DLC.FPG21.2010.3 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:22 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,23,WKG,Working / active circuit,CKT DLC.FPG21.2010.4,WKG,SS11,,MD2012:23,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 23 stat WKG sys: type DM203 no 2010 lt: field stat DS1P co stat DS1P ckid CKT DLC.FPG21.2010.4 lp stat WKG au 95DLC TR svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:23 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED ** CABLE PAIR OUTPUT ** page 4
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,24,WKG,Working / active circuit,CKT DLC.FPG21.2010.4,WKG,SS11,,MD2012:24,TSI F 1423 HWY 1,1423 HWY 1 UNIT RLA,THIBODAUX,LA,,pr 24 stat WKG sys: type DM203 no 2010 lt: field stat NA1P co stat NA1P ckid CKT DLC.FPG21.2010.4 lp stat WKG au 95DLC RC svc-typ SS11 tea TSI F 1423 HWY 1 type ELECT fld side capr MD2012:24 dist tea RLA F 1423 HWY 1 type FIXED addr: 1423 HWY 1 UNIT RLA com THIBODAUX state LA serv tea RLA F 1423 HWY 1 type FIXED
"cpr MD210,1-168.pdf",CAPR/CPR,MD2010,25,CF,Review / assigned,NONE,CF,,,MD2011:21,TSI F 101 GAUBERT DR,1448 HWY 1,THIBODAUX,LA,,pr 25 stat CF rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type DM203 no 2010 lt: field stat DS1M co stat DS1M ckid NONE lp stat CF 10-24-14 tea TSI F 101 GAUBERT DR type ELECT fld side capr MD2011:21 dist tea F 1448 HWY 1 type FIXED addr: 1448 HWY 1 com THIBODAUX state LA serv tea F 1448 HWY 1 type FIXED
